hash_name,item_nameid
SCAR-20%20%7C%20Army%20Sheen%20(Field-Tested),49419440
AK-47%20%7C%20Redline%20(Well-Worn),7181849
P250%20%7C%20Whiteout%20(Minimal%20Wear),49419369
P250%20%7C%20Whiteout%20(Minimal%20Wear),49419369
Sawed-Off%20%7C%20Devourer%20(Minimal%20Wear),175999969
StatTrak%E2%84%A2%20AUG%20%7C%20Aristocrat%20(Minimal%20Wear),156117114
%E2%98%85%20Bowie%20Knife%20%7C%20Doppler%20(Factory%20New),175880901
Souvenir%20P250%20%7C%20Black%20%26%20Tan%20(Battle-Scarred),176271563
StatTrak%E2%84%A2%20AK-47%20%7C%20Searing%20Rage%20(Minimal%20Wear),176506217
M4A4%20%7C%20Faded%20Zebra%20(Battle-Scarred),1321370
Desert%20Eagle%20%7C%20Code%20Red%20(Battle-Scarred),176000078
MAG-7%20%7C%20Seabird%20(Battle-Scarred),49419360
SSG%2008%20%7C%20Turbo%20Peek%20(Minimal%20Wear),176262566
Sticker%20%7C%20oskar%20%7C%20London%202018,176004514
Sealed%20Graffiti%20%7C%20OMG%20(Tracer%20Yellow),176096767
Sealed%20Graffiti%20%7C%20Immortals%20%7C%20Krakow%202017,175906017
Sticker%20%7C%20Vega%20Squadron%20%7C%20London%202018,176004697
Sticker%20%7C%20Snax%20(Holo)%20%7C%20Copenhagen%202024,176420849
Sticker%20%7C%20Retake%20Expert,175966769
Sticker%20%7C%20xseveN%20%7C%20Katowice%202019,176036662
Sealed%20Graffiti%20%7C%20Rly%20(Violent%20Violet),176097041
Sticker%20%7C%20JDC%20(Holo)%20%7C%20Rio%202022,176339841
Sealed%20Graffiti%20%7C%20Grimace%20(Blood%20Red),176096503
Sticker%20%7C%20Vega%20Squadron%20%7C%20London%202018,176004697
Sticker%20%7C%20oskar%20%7C%20London%202018,176004514
Sticker%20%7C%20KSCERATO%20(Foil)%20%7C%20Berlin%202019,176079988
Sticker%20%7C%20Knife%20Club,45409215
Sticker%20%7C%20nawwk%20(Holo)%20%7C%20Copenhagen%202024,176420694
StatTrak%E2%84%A2%20SCAR-20%20%7C%20Enforcer%20(Minimal%20Wear),176118408
Glock-18%20%7C%20Neo-Noir%20(Well-Worn),176209458
StatTrak%E2%84%A2%20SSG%2008%20%7C%20Rapid%20Transit%20(Factory%20New),176460944
R8%20Revolver%20%7C%20Desert%20Brush%20(Well-Worn),176262951
StatTrak%E2%84%A2%20Galil%20AR%20%7C%20Black%20Sand%20(Factory%20New),175854263
MP7%20%7C%20Guerrilla%20(Well-Worn),176262771
CZ75-Auto%20%7C%20Victoria%20(Field-Tested),6821588
StatTrak%E2%84%A2%20PP-Bizon%20%7C%20Embargo%20(Battle-Scarred),176096748
Sticker%20%7C%20v4lde%20(Holo)%20%7C%20Rio%202022,176339896
Sealed%20Graffiti%20%7C%20Immortals%20%7C%20Krakow%202017,175906017
Sticker%20%7C%20xseveN%20%7C%20Katowice%202019,176036662
Sticker%20%7C%20Retake%20Expert,175966769
Sticker%20%7C%20Snax%20(Holo)%20%7C%20Copenhagen%202024,176420849
Sealed%20Graffiti%20%7C%20Grimace%20(Blood%20Red),176096503
Sealed%20Graffiti%20%7C%20Rly%20(Violent%20Violet),176097041
Sticker%20%7C%20Retake%20Expert,175966769
Sticker%20%7C%20electronic%20(Glitter)%20%7C%20Shanghai%202024,176475212
Sticker%20%7C%20Hello%20Galil%20AR,176209303
Sealed%20Graffiti%20%7C%20Bock%20Bock%20(Shark%20White),176097057
Sticker%20%7C%20Black%20Jaggyfish,176262792
Sticker%20%7C%20FaZe%20(Gold)%20%7C%202020%20RMR,176222808
StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Juelz%2C%20Shooters,176328046
Sealed%20Graffiti%20%7C%20Winged%20Defuser,171085509
Sealed%20Graffiti%20%7C%20Nice%20Shot,171085445
Sticker%20%7C%20NAF%20(Glitter)%20%7C%20Shanghai%202024,176475304
Welcome%20to%20the%20Clutch%20Pin,175970592
Sealed%20Graffiti%20%7C%20Little%20EZ%20(Wire%20Blue),176097146
Music%20Kit%20%7C%20Midnight%20Riders%2C%20All%20I%20Want%20for%20Christmas,27150124
Sealed%20Graffiti%20%7C%20Dead%20Now%20(Bazooka%20Pink),176097384
Sticker%20%7C%20NAF%20(Glitter)%20%7C%20Shanghai%202024,176475304
Sticker%20%7C%20The%20Real%20MVP%20(Foil),176290513
StatTrak%E2%84%A2%20SG%20553%20%7C%20Ultraviolet%20(Minimal%20Wear),1321392
Sticker%20%7C%20Kimberly(Holo),84454643
Sticker%20%7C%20Don't%20Worry(Holo),84510746
StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Marina%20(Minimal%20Wear),3442257
Souvenir%20MP7%20%7C%20Orange%20Peel%20(Minimal%20Wear),2401099
Souvenir%20M4A4%20%7C%20Red%20DDPAT%20(Field-Tested),176271531
AK-47%20%7C%20Blue%20Laminate%20(Well-Worn),3450069
StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Marina%20(Minimal%20Wear),3442257
StatTrak%E2%84%A2%20FAMAS%20%7C%20ZX%20Spectron%20(Minimal%20Wear),176262842
AUG%20%7C%20Navy%20Murano%20(Battle-Scarred),176096442
Atlanta%202017%20Train%20Souvenir%20Package,175868075
P250%20%7C%20Drought%20(Well-Worn),176263065
StatTrak%E2%84%A2%20Tec-9%20%7C%20Jambiya%20(Minimal%20Wear),139673163
StatTrak%E2%84%A2%20Glock-18%20%7C%20Wraiths%20(Factory%20New),67061023
Sealed%20Graffiti%20%7C%20Silver%20Bullet%20(Cash%20Green),176096959
Sticker%20%7C%20iM%20(Gold)%20%7C%20Paris%202023,176372135
Sealed%20Graffiti%20%7C%20Okay%20(Wire%20Blue),176097342
Sticker%20%7C%20jL%20(Gold%2C%20Champion)%20%7C%20Copenhagen%202024,176422594
P2000%20%7C%20Space%20Race%20(Factory%20New),176262712
P250%20%7C%20Drought%20(Well-Worn),176263065
MAC-10%20%7C%20Aloha%20(Factory%20New),175896324
Glock-18%20%7C%20Coral%20Bloom%20(Battle-Scarred),176504627
Souvenir%20MP7%20%7C%20Orange%20Peel%20(Battle-Scarred),2403717
R8%20Revolver%20%7C%20Memento%20(Factory%20New),176096476
MP9%20%7C%20Old%20Roots%20(Field-Tested),176262600
StatTrak%E2%84%A2%20Glock-18%20%7C%20Wraiths%20(Factory%20New),67061023
Souvenir%20MP7%20%7C%20Orange%20Peel%20(Minimal%20Wear),2401099
StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Marina%20(Minimal%20Wear),3442257
Souvenir%20CZ75-Auto%20%7C%20Nitro%20(Well-Worn),18080493
StatTrak%E2%84%A2%20Tec-9%20%7C%20Fubar%20(Minimal%20Wear),176025195
Sticker%20%7C%20flusha%20%7C%20MLG%20Columbus%202016,144424193
Desert%20Eagle%20%7C%20Urban%20DDPAT%20(Battle-Scarred),14953148
AK-47%20%7C%20Blue%20Laminate%20(Well-Worn),3450069
Nova%20%7C%20Rust%20Coat%20(Battle-Scarred),176209489
Sticker%20%7C%20NEKiZ%20(Holo)%20%7C%20Copenhagen%202024,176420824
Sealed%20Graffiti%20%7C%20Shining%20Star%20(Wire%20Blue),176096882
Sticker%20%7C%20ropz%20%7C%20Berlin%202019,176079761
StatTrak%E2%84%A2%20UMP-45%20%7C%20Neo-Noir%20(Field-Tested),176460786
MP9%20%7C%20Old%20Roots%20(Field-Tested),176262600
Sealed%20Graffiti%20%7C%20Water%20Gun,175922271
Patch%20%7C%20Cruising%20Ray,176262972
Sealed%20Graffiti%20%7C%20Grimace%20(Wire%20Blue),176097224
Sealed%20Graffiti%20%7C%20Rly%20(Monarch%20Blue),176096880
Sticker%20%7C%20jL%20(Gold%2C%20Champion)%20%7C%20Copenhagen%202024,176422594
StatTrak%E2%84%A2%20UMP-45%20%7C%20Neo-Noir%20(Field-Tested),176460786
Sealed%20Graffiti%20%7C%20Water%20Gun,175922271
Sticker%20%7C%20Hard%20Cluck%20Life%20(Holo),170165297
Danger%20Zone%20Case%20Key,176024743
Sealed%20Graffiti%20%7C%20Rly%20(Monarch%20Blue),176096880
Sealed%20Graffiti%20%7C%20Bock%20Bock%20(War%20Pig%20Pink),176097371
Sticker%20%7C%20Maikelele%20%7C%20Cologne%202015,61699152
Sticker%20%7C%20IEM%20(Holo)%20%7C%20Katowice%202019,176036611
Sticker%20%7C%20Natus%20Vincere%20(Foil)%20%7C%20Stockholm%202021,176269976
SSG%2008%20%7C%20Blush%20Pour%20(Battle-Scarred),176504702
Sticker%20%7C%20Rickeh%20(Gold)%20%7C%20Berlin%202019,176080045
Sticker%20%7C%20Wanna%20Fight,32302617
Patch%20%7C%20G2%20Esports%20%7C%20Stockholm%202021,176269936
SSG%2008%20%7C%20Blush%20Pour%20(Battle-Scarred),176504702
Sticker%20%7C%20Natus%20Vincere%20(Foil)%20%7C%20Stockholm%202021,176269976
Sticker%20%7C%20The%20Lurker,84510760
Sticker%20%7C%20Chief%20(Holo),176099147
Sticker%20%7C%20Sneaky%20Beaky%20Dept.%20(Holo),176290508
StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Blitz%20Kids%2C%20The%20Good%20Youth,175854278
Sealed%20Graffiti%20%7C%20Little%20Crown%20(Frog%20Green),176097079
Sealed%20Graffiti%20%7C%20Little%20Crown%20(Frog%20Green),176097079
Sticker%20%7C%20Runtime%20(Holo),176260773
Sticker%20%7C%20Bite%20Me,176045186
Glock-18%20%7C%20AXIA%20(Minimal%20Wear),176460540
M249%20%7C%20Contrast%20Spray%20(Well-Worn),14953168
StatTrak%E2%84%A2%20M249%20%7C%20Nebula%20Crusader%20(Well-Worn),67060974
Sealed%20Graffiti%20%7C%20BEEP%20(Monster%20Purple),176096859
Sealed%20Graffiti%20%7C%20Little%20EZ%20(Battle%20Green),176096835
Sealed%20Graffiti%20%7C%20Okay%20(Shark%20White),176097000
Sticker%20%7C%20byali%20%7C%20London%202018,176004464
G3SG1%20%7C%20Murky%20(Field-Tested),23853230
M4A1-S%20%7C%20Nightmare%20(Factory%20New),176000003
Negev%20%7C%20Boroque%20Sand%20(Battle-Scarred),176096839
P250%20%7C%20Apep's%20Curse%20(Field-Tested),176369969
StatTrak%E2%84%A2%20MP7%20%7C%20Mischief%20(Well-Worn),176042619
Five-SeveN%20%7C%20Angry%20Mob%20(Factory%20New),176042609
M249%20%7C%20Contrast%20Spray%20(Well-Worn),14953168
StatTrak%E2%84%A2%20M249%20%7C%20Nebula%20Crusader%20(Well-Worn),67060974
StatTrak%E2%84%A2%20M4A1-S%20%7C%20Decimator%20(Minimal%20Wear),175880428
Souvenir%20Tec-9%20%7C%20VariCamo%20(Minimal%20Wear),2401757
Five-SeveN%20%7C%20Angry%20Mob%20(Factory%20New),176042609
StatTrak%E2%84%A2%20Nova%20%7C%20Toy%20Soldier%20(Field-Tested),175999926
PP-Bizon%20%7C%20Osiris%20(Well-Worn),14962968
AWP%20%7C%20Asiimov%20(Well-Worn),7180210
SSG%2008%20%7C%20Parallax%20(Battle-Scarred),176209315
G3SG1%20%7C%20Murky%20(Field-Tested),23853230
M249%20%7C%20Deep%20Relief%20(Factory%20New),176209176
P250%20%7C%20Gunsmoke%20(Minimal%20Wear),1321699
StatTrak%E2%84%A2%20M4A1-S%20%7C%20Decimator%20(Minimal%20Wear),175880428
Souvenir%20Tec-9%20%7C%20VariCamo%20(Minimal%20Wear),2401757
StatTrak%E2%84%A2%20M4A1-S%20%7C%20Decimator%20(Minimal%20Wear),175880428
FAMAS%20%7C%20Doomkitty%20(Field-Tested),1321442
UMP-45%20%7C%20Neo-Noir%20(Factory%20New),176460728
Sticker%20%7C%20JUGi%20(Foil)%20%7C%20Berlin%202019,176079977
Sticker%20%7C%20dennis%20%7C%20Cologne%202015,61699164
Sticker%20%7C%20AZR%20%7C%20London%202018,176004428
Sticker%20%7C%20shox%20(Holo)%20%7C%20Antwerp%202022,176312509
M4A1-S%20%7C%20Chantico's%20Fire%20(Minimal%20Wear),149872483
Sticker%20%7C%20FugLy%20%7C%20Katowice%202019,176036743
Sticker%20%7C%20Twistzz%20(Holo%2C%20Champion)%20%7C%20Antwerp%202022,176315235
Sticker%20%7C%20JUGi%20(Foil)%20%7C%20Berlin%202019,176079977
Sticker%20%7C%20dennis%20%7C%20Cologne%202015,61699164
Sticker%20%7C%20shox%20(Holo)%20%7C%20Antwerp%202022,176312509
Sticker%20%7C%20Team%20Spirit%20(Foil)%20%7C%20Stockholm%202021,176270067
Sticker%20%7C%20felps%20(Gold)%20%7C%20Paris%202023,176372184
Sticker%20%7C%20Boombl4%20(Foil)%20%7C%20Berlin%202019,176079675
Sticker%20%7C%20Twistzz%20(Holo%2C%20Champion)%20%7C%20Antwerp%202022,176315235
Sticker%20%7C%20FugLy%20%7C%20Katowice%202019,176036743
Sealed%20Graffiti%20%7C%20Bock%20Bock%20(Monarch%20Blue),176096939
Sticker%20%7C%20TaZ%20%7C%20Boston%202018,175945129
Sealed%20Graffiti%20%7C%20Okay%20(Jungle%20Green),176096531
Shadow%20Case%20Key,67060950
Sticker%20%7C%20smooya%20%7C%20Katowice%202019,176036541
Sticker%20%7C%20iM%20(Gold%2C%20Champion)%20%7C%20Copenhagen%202024,176422590
Sticker%20%7C%20Heroic%20(Gold)%20%7C%20Copenhagen%202024,176420823
Sticker%20%7C%20donk%20(Holo)%20%7C%20Copenhagen%202024,176420810
Sealed%20Graffiti%20%7C%20OMG%20(Frog%20Green),176096945
Sticker%20%7C%20Scavenger%20(Holo),176045200
Sticker%20%7C%20Ninjas%20in%20Pyjamas%20%7C%20Cologne%202014,17080544
Patch%20%7C%20Metal%20Legendary%20Eagle,176209568
StatTrak%E2%84%A2%20Music%20Kit%20%7C%20Daniel%20Sadowski%2C%20Eye%20of%20the%20Dragon,176120754
Patch%20%7C%20Metal%20Legendary%20Eagle,176209568
Sticker%20%7C%20Perfect%20World%20(Gold)%20%7C%20Shanghai%202024,176474940
Sticker%20%7C%20The%20Lurker,84510760
Krakow%202017%20Mirage%20Souvenir%20Package,175907673
PP-Bizon%20%7C%20Chemical%20Green%20(Factory%20New),18532767
StatTrak%E2%84%A2%20P90%20%7C%20Cocoa%20Rampage%20(Factory%20New),176209291
StatTrak%E2%84%A2%20MP9%20%7C%20Nexus%20(Factory%20New),176506353
StatTrak%E2%84%A2%20UMP-45%20%7C%20Scaffold%20(Minimal%20Wear),175880412
Five-SeveN%20%7C%20Contractor%20(Battle-Scarred),2384108
StatTrak%E2%84%A2%20Music%20Kit%20%7C,176456031
Glock-18%20%7C%20Neo-Noir%20(Minimal%20Wear),176209324
StatTrak%E2%84%A2%20Glock-18%20%7C%20Bunsen%20Burner%20(Well-Worn),49359098
Sawed-Off%20%7C%20Clay%20Ambush%20(Battle-Scarred),176209541
StatTrak%E2%84%A2%20R8%20Revolver%20%7C%20Crazy%208%20(Factory%20New),176321372
SCAR-20%20%7C%20Stone%20Mosaico%20(Minimal%20Wear),176096512
MP7%20%7C%20Powercore%20(Factory%20New),175999887
PP-Bizon%20%7C%20Chemical%20Green%20(Factory%20New),18532767
StatTrak%E2%84%A2%20P90%20%7C%20Cocoa%20Rampage%20(Factory%20New),176209291
StatTrak%E2%84%A2%20AUG%20%7C%20Arctic%20Wolf%20(Field-Tested),176096689
Boston%202018%20Cache%20Souvenir%20Package,175956656
StatTrak%E2%84%A2%20Music%20Kit%20%7C,176456031
Sawed-Off%20%7C%20Clay%20Ambush%20(Battle-Scarred),176209541
Sealed%20Graffiti%20%7C%20Chef%20Kiss%20(Blood%20Red),176096540
P90%20%7C%20Wave%20Breaker%20(Factory%20New),176506357
FAMAS%20%7C%20Bad%20Trip%20(Factory%20New),176506255
P2000%20%7C%20Fire%20Elemental%20(Field-Tested),23853287
MAC-10%20%7C%20Acid%20Hex%20(Well-Worn),176504775
CZ75-Auto%20%7C%20Indigo%20(Battle-Scarred),176096565
%E2%98%85%20Hydra%20Gloves%20%7C%20Mangrove%20(Field-Tested),175966981
Sealed%20Graffiti%20%7C%20Uh%20Oh%20(Jungle%20Green),176097400
Sticker%20%7C%20mousesports%20(Foil)%20%7C%20Berlin%202019,176079943
Sticker%20%7C%20Fnatic%20(Holo)%20%7C%20Shanghai%202024,176475012
Sticker%20%7C%20SicK%20(Foil)%20%7C%20Berlin%202019,176079906
Sealed%20Graffiti%20%7C%20Chef%20Kiss%20(Tiger%20Orange),176097245
Sealed%20Graffiti%20%7C%20Vega%20Squadron%20%7C%20Krakow%202017,175906013
Five-SeveN%20%7C%20Contractor%20(Battle-Scarred),2384108
StatTrak%E2%84%A2%20MP9%20%7C%20Nexus%20(Factory%20New),176506353
FAMAS%20%7C%20Bad%20Trip%20(Factory%20New),176506255
MAG-7%20%7C%20Hard%20Water%20(Minimal%20Wear),175896291
Sealed%20Graffiti%20%7C%20Chef%20Kiss%20(Blood%20Red),176096540
Autograph%20Capsule%20%7C%20SK%20Gaming%20%7C%20Atlanta%202017,175865709
AWP%20%7C%20Printstream%20(Battle-Scarred),176506229
Sticker%20%7C%20Attacker%20%7C%20Katowice%202019,176036750
Sticker%20%7C%20Natus%20Vincere%20(Holo)%20%7C%20Katowice%202019,176036596
Sealed%20Graffiti%20%7C%20BEEP%20(SWAT%20Blue),176097222
Sealed%20Graffiti%20%7C%20Bock%20Bock%20(Dust%20Brown),176096840
Sealed%20Graffiti%20%7C%201G%20(Shark%20White),176097210
Sticker%20%7C%20Nelu%20the%20Bear,20808139
Sealed%20Graffiti%20%7C%20Oops%20(Wire%20Blue),176097031
StatTrak%E2%84%A2%20SSG%2008%20%7C%20Rapid%20Transit%20(Well-Worn),176461087
Music%20Kit%20%7C%20Sam%20Marshall%2C%20Bodacious,176120748
Sticker%20%7C%20Flick%20Shotter,176290499
Sticker%20%7C%20Virtus.pro%20(Gold)%20%7C%20Copenhagen%202024,176420774
Sticker%20%7C%20Nelu%20the%20Bear,20808139
Sealed%20Graffiti%20%7C%20Oops%20(Wire%20Blue),176097031
Enfu%20Sticker%20Capsule,45409212
Sticker%20%7C%20kauez%20(Glitter)%20%7C%20Shanghai%202024,176475404
Sticker%20%7C%20Cloud9%20(Holo)%20%7C%20Antwerp%202022,176312149
Sealed%20Graffiti%20%7C%20Uh%20Oh%20(Blood%20Red),176097504
R8%20Revolver%20%7C%20Leafhopper%20(Well-Worn),176504856
Souvenir%20MAG-7%20%7C%20Copper%20Coated%20(Minimal%20Wear),176372900
Nova%20%7C%20Sobek's%20Bite%20(Factory%20New),176369983
SSG%2008%20%7C%20Detour%20(Factory%20New),14953150
Sawed-Off%20%7C%20Irradiated%20Alert%20(Minimal%20Wear),1321403
AWP%20%7C%20Neo-Noir%20(Well-Worn),176024884
Desert%20Eagle%20%7C%20Starcade%20(Minimal%20Wear),176460930
StatTrak%E2%84%A2%20MP5-SD%20%7C%20Gauss%20(Well-Worn),176042618
P90%20%7C%20Desert%20Warfare%20(Field-Tested),8988566
P2000%20%7C%20Marsh%20(Well-Worn),176504873
Sealed%20Graffiti%20%7C%20Noodles,175922250
Sticker%20%7C%20The%20Leader,84510753
Sealed%20Graffiti%20%7C%20NT%20(Battle%20Green),176096871
Sticker%20%7C%20aliStair%20(Holo)%20%7C%20Antwerp%202022,176312524
Sticker%20%7C%209z%20Team%20(Holo)%20%7C%20Antwerp%202022,176312123
Sticker%20%7C%20ropz%20(Holo)%20%7C%20Shanghai%202024,176474980
Sticker%20%7C%20PGL%20(Gold)%20%7C%20Antwerp%202022,176312099
MAC-10%20%7C%20Poplar%20Thicket%20(Well-Worn),176504790
MAC-10%20%7C%20Poplar%20Thicket%20(Battle-Scarred),176504807
Sticker%20%7C%20G2%20Esports%20(Gold)%20%7C%20Copenhagen%202024,176420617
Sticker%20%7C%20kabal%20(Holo)%20%7C%20Rio%202022,176339763
P90%20%7C%20Desert%20Warfare%20(Field-Tested),8988566
P2000%20%7C%20Marsh%20(Well-Worn),176504873
MAC-10%20%7C%20Poplar%20Thicket%20(Well-Worn),176504790
Sealed%20Graffiti%20%7C%20Smooch%20(Jungle%20Green),176097275
Sticker%20%7C%20Jame%20(Foil)%20%7C%20Berlin%202019,176079948
MAC-10%20%7C%20Poplar%20Thicket%20(Battle-Scarred),176504807
Sticker%20%7C%20G2%20Esports%20(Gold)%20%7C%20Copenhagen%202024,176420617
Sealed%20Graffiti%20%7C%20200%20IQ%20(SWAT%20Blue),176097403
StatTrak%E2%84%A2%20FAMAS%20%7C%20Neural%20Net%20(Minimal%20Wear),49399549
Sticker%20%7C%20Jame%20(Foil)%20%7C%20Berlin%202019,176079948
Sticker%20%7C%20Edward%20%7C%20Katowice%202019,176036621
Sticker%20%7C%20INTZ%20E-SPORTS%20CLUB%20(Foil)%20%7C%20Berlin%202019,176079978
Sticker%20%7C%20sico%20(Holo)%20%7C%20Antwerp%202022,176312479
Sticker%20%7C%20aliStair%20(Holo)%20%7C%20Antwerp%202022,176312524
Sticker%20%7C%209z%20Team%20(Holo)%20%7C%20Antwerp%202022,176312123
Sticker%20%7C%20The%20Leader,84510753
Sealed%20Graffiti%20%7C%20NT%20(Battle%20Green),176096871
Sticker%20%7C%20PGL%20(Gold)%20%7C%20Antwerp%202022,176312099
Sticker%20%7C%20ZywOo%20%7C%20Katowice%202019,176036664
Sealed%20Graffiti%20%7C%20Noodles,175922250
Sealed%20Graffiti%20%7C%20Uh%20Oh%20(War%20Pig%20Pink),176097005
Sticker%20%7C%20ropz%20(Holo)%20%7C%20Shanghai%202024,176474980
Sticker%20%7C%20Boom%20(Gold)%20%7C%202020%20RMR,176222784
Sticker%20%7C%20Natus%20Vincere%20(Gold)%20%7C%20Antwerp%202022,176312336
Sticker%20%7C%20yuurih%20(Holo)%20%7C%20Stockholm%202021,176274564
Sticker%20%7C%20Cloud9%20G2A%20%7C%20Cologne%202015,61699294
Bravo%20Pin,170165303
Sealed%20Graffiti%20%7C%20Kawaii%20Killer%20CT,171085325
Sticker%20%7C%2000%20Nation%20(Holo)%20%7C%20Rio%202022,176339726
Zeus%20x27%20%7C%20Dragon%20Snore%20(Factory%20New),176461266
StatTrak%E2%84%A2%20P250%20%7C%20Steel%20Disruption%20(Field-Tested),3446115
MP7%20%7C%20Special%20Delivery%20(Battle-Scarred),67061038
M4A4%20%7C%20Spider%20Lily%20(Factory%20New),176263067
StatTrak%E2%84%A2%20MP5-SD%20%7C%20Agent%20(Minimal%20Wear),176091932
MAC-10%20%7C%20Ultraviolet%20(Battle-Scarred),15490369
StatTrak%E2%84%A2%20MAC-10%20%7C%20Pipe%20Down%20(Battle-Scarred),176024897
StatTrak%E2%84%A2%20AK-47%20%7C%20Redline%20(Battle-Scarred),7182731
M249%20%7C%20Nebula%20Crusader%20(Factory%20New),67061017
Sawed-Off%20%7C%20The%20Kraken%20(Factory%20New),3448438
AK-47%20%7C%20Asiimov%20(Battle-Scarred),176024898
Tec-9%20%7C%20Brass%20(Field-Tested),1321648
Desert%20Eagle%20%7C%20Code%20Red%20(Minimal%20Wear),175999970
M4A4%20%7C%20The%20Coalition%20(Field-Tested),176262588
Sticker%20%7C%20GuardiaN%20%7C%20MLG%20Columbus%202016,144424267
Sticker%20%7C%20Bombsquad%20(Foil),45416159
Sticker%20%7C%20buster%20(Holo)%20%7C%20Antwerp%202022,176312423
Sticker%20%7C%20MTS%20GameGod%20Wolf%20%7C%20Cologne%202014,17080545
Sticker%20%7C%20IEM%20(Gold)%20%7C%20Rio%202022,176339537
Sealed%20Graffiti%20%7C%20Rly%20(Wire%20Blue),176096850
Sealed%20Graffiti%20%7C%20Smooch%20(Frog%20Green),176096921
Sticker%20%7C%20bLitz%20(Gold)%20%7C%20Paris%202023,176372085
Sealed%20Graffiti%20%7C%20NT%20(Brick%20Red),176096682
Sticker%20%7C%20Bad%20News%20Eagles%20(Gold)%20%7C%20Antwerp%202022,176312139
Sticker%20%7C%20Team%20Liquid%20(Gold)%20%7C%20Stockholm%202021,176270059
Sealed%20Graffiti%20%7C%20Silver%20Bullet%20(Shark%20White),176097328
Patch%20%7C%20FaZe%20Clan%20%7C%20Stockholm%202021,176270017
Sticker%20%7C%20Cloud9%20(Gold)%20%7C%20Rio%202022,176339783
Sticker%20%7C%20EliGE%20(Holo)%20%7C%20Antwerp%202022,176312458
Sticker%20%7C%20felps%20(Gold)%20%7C%20Copenhagen%202024,176420908
StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Retribution%20(Factory%20New),8988661
MP7%20%7C%20Groundwater%20(Field-Tested),1591780
UMP-45%20%7C%20Primal%20Saber%20(Factory%20New),149869079
P250%20%7C%20Bone%20Mask%20(Minimal%20Wear),2384093
M4A4%20%7C%20The%20Coalition%20(Battle-Scarred),176262579
StatTrak%E2%84%A2%20MP5-SD%20%7C%20Gauss%20(Battle-Scarred),176042615
FAMAS%20%7C%20Eye%20of%20Athena%20(Battle-Scarred),175999987
P250%20%7C%20Gunsmoke%20(Well-Worn),1321497
USP-S%20%7C%20Blueprint%20(Factory%20New),175896317
Souvenir%20AWP%20%7C%20Acheron%20(Battle-Scarred),176006387
Sticker%20%7C%20bLitz%20(Gold)%20%7C%20Paris%202023,176372085
Sealed%20Graffiti%20%7C%20NT%20(Brick%20Red),176096682
Sticker%20%7C%20felps%20(Gold)%20%7C%20Copenhagen%202024,176420908
Sticker%20%7C%20EliGE%20(Holo)%20%7C%20Antwerp%202022,176312458
Patch%20%7C%20FaZe%20Clan%20%7C%20Stockholm%202021,176270017
Sticker%20%7C%20Cloud9%20(Gold)%20%7C%20Rio%202022,176339783
Sticker%20%7C%20magixx%20(Holo)%20%7C%20Copenhagen%202024,176420468
Sticker%20%7C%20SK%20Gaming%20%7C%20Boston%202018,175945133
Sealed%20Graffiti%20%7C%20BEEP%20(Blood%20Red),176096479
Sticker%20%7C%20rain%20%7C%20Berlin%202019,176079740
Sticker%20%7C%20jks%20(Holo)%20%7C%20Paris%202023,176372100
Sticker%20%7C%20magixx%20(Holo)%20%7C%20Copenhagen%202024,176420468
Sticker%20%7C%20biguzera%20(Gold)%20%7C%20Paris%202023,176372182
Sealed%20Graffiti%20%7C%20Kawaii%20Killer%20CT,171085325
SCAR-20%20%7C%20Emerald%20(Factory%20New),1545150
StatTrak%E2%84%A2%20MAC-10%20%7C%20Disco%20Tech%20(Well-Worn),176118357
StatTrak%E2%84%A2%20G3SG1%20%7C%20Stinger%20(Factory%20New),175854381
Sticker%20%7C%20chelo%20(Foil)%20%7C%20Berlin%202019,176079934
CZ75-Auto%20%7C%20Green%20Plaid%20(Factory%20New),14953117
Souvenir%20Five-SeveN%20%7C%20Orange%20Peel%20(Battle-Scarred),2407047
Sealed%20Graffiti%20%7C%20Puke%20(Monarch%20Blue),176097051
Sticker%20%7C%20HellRaisers%20%7C%20London%202018,176004438
ESL%20One%20Cologne%202015%20Legends%20(Foil),61699328
Sticker%20%7C%20TACO%20(Foil)%20%7C%20Berlin%202019,176079933
Sealed%20Graffiti%20%7C%20Little%20Crown%20(War%20Pig%20Pink),176097214
Patch%20%7C%20Metal%20The%20Global%20Elite,176209339
Sticker%20%7C%20woxic%20(Holo)%20%7C%20Antwerp%202022,176312503
Sticker%20%7C%20Ninjas%20in%20Pyjamas%20%20%7C%20Katowice%202015,33771330
Sealed%20Graffiti%20%7C%20Goofy%20(Monarch%20Blue),176096888
Sealed%20Graffiti%20%7C%20Denied%20(Jungle%20Green),176096930
Sticker%20%7C%20ZywOo%20(Glitter)%20%7C%20Rio%202022,176339834
Sticker%20%7C%20somebody%20%7C%20Berlin%202019,176079832
AK-47%20%7C%20Bloodsport%20(Field-Tested),175880324
StatTrak%E2%84%A2%20G3SG1%20%7C%20Stinger%20(Factory%20New),175854381
StatTrak%E2%84%A2%20Nova%20%7C%20Koi%20(Field-Tested),14963004
